lat_grid,lon_grid,date,sst_celsius,sst_anomaly,quality_flag,data_source
9.0,99.0,2023-10-08,26.65,-0.403,1,MODIS_AQUA
9.0,117.0,2023-10-08,27.67,0.62,2,MODIS_AQUA
9.0,119.0,2023-10-08,26.57,-0.482,2,MODIS_AQUA
10.0,105.0,2023-10-08,27.63,0.278,1,MODIS_AQUA
10.0,114.0,2023-10-08,27.29,-0.065,1,MODIS_AQUA
11.0,95.0,2023-10-08,26.79,-0.26,1,MODIS_AQUA
11.0,99.0,2023-10-08,27.16,0.105,1,MODIS_AQUA
11.0,104.0,2023-10-08,26.54,-0.516,1,MODIS_AQUA
11.5,95.0,2023-10-08,26.67,-0.237,1,MODIS_AQUA
11.75,95.0,2023-10-08,26.71,-0.114,1,MODIS_AQUA
11.75,95.25,2023-10-08,26.77,-0.058,1,MODIS_AQUA
12.0,95.25,2023-10-08,25.93,-0.824,2,MODIS_AQUA
12.0,95.5,2023-10-08,26.26,-0.495,2,MODIS_AQUA
12.0,121.0,2023-10-08,26.52,-0.233,1,MODIS_AQUA
12.25,99.75,2023-10-08,26.56,-0.118,1,MODIS_AQUA
12.25,100.0,2023-10-08,26.46,-0.221,1,MODIS_AQUA
12.5,100.0,2023-10-08,26.55,-0.055,1,MODIS_AQUA
12.5,119.5,2023-10-08,26.24,-0.363,1,MODIS_AQUA
12.75,100.0,2023-10-08,26.72,0.191,2,MODIS_AQUA
12.75,118.75,2023-10-08,26.77,0.246,2,MODIS_AQUA
12.75,119.25,2023-10-08,26.5,-0.034,1,MODIS_AQUA
12.75,119.5,2023-10-08,25.67,-0.863,1,MODIS_AQUA
13.0,98.0,2023-10-08,25.65,-0.805,2,MODIS_AQUA
13.0,100.0,2023-10-08,25.83,-0.626,1,MODIS_AQUA
13.0,119.5,2023-10-08,26.34,-0.109,2,MODIS_AQUA
13.25,119.5,2023-10-08,25.53,-0.845,1,MODIS_AQUA
14.0,101.0,2023-10-08,26.57,0.415,1,MODIS_AQUA
14.0,120.0,2023-10-08,25.52,-0.631,1,MODIS_AQUA
15.0,110.0,2023-10-08,25.52,-0.333,1,MODIS_AQUA
15.0,112.0,2023-10-08,25.24,-0.612,1,MODIS_AQUA
15.0,115.0,2023-10-08,25.32,-0.534,1,MODIS_AQUA
16.0,112.0,2023-10-08,25.87,0.321,1,MODIS_AQUA
17.0,96.0,2023-10-08,24.59,-0.662,1,MODIS_AQUA
17.0,101.0,2023-10-08,24.6,-0.654,1,MODIS_AQUA
17.0,113.0,2023-10-08,24.17,-1.081,1,MODIS_AQUA
17.5,107.75,2023-10-08,24.94,-0.161,1,MODIS_AQUA
17.75,107.5,2023-10-08,24.66,-0.365,2,MODIS_AQUA
17.75,107.75,2023-10-08,24.43,-0.602,1,MODIS_AQUA
17.75,108.0,2023-10-08,24.5,-0.532,1,MODIS_AQUA
17.75,108.5,2023-10-08,24.45,-0.579,1,MODIS_AQUA
18.0,98.0,2023-10-08,24.59,-0.365,1,MODIS_AQUA
18.0,107.5,2023-10-08,24.76,-0.195,1,MODIS_AQUA
18.0,107.75,2023-10-08,25.13,0.173,1,MODIS_AQUA
18.0,121.0,2023-10-08,24.83,-0.123,1,MODIS_AQUA
19.0,95.0,2023-10-08,24.58,-0.079,1,MODIS_AQUA
19.0,109.0,2023-10-08,25.1,0.443,1,MODIS_AQUA
20.0,97.0,2023-10-08,24.11,-0.245,2,MODIS_AQUA
21.0,99.0,2023-10-08,23.31,-0.743,1,MODIS_AQUA
21.0,121.0,2023-10-08,23.25,-0.805,1,MODIS_AQUA
0.5,118.25,2023-10-09,24.72,0.226,2,MODIS_AQUA
0.75,118.25,2023-10-09,24.09,-0.473,1,MODIS_AQUA
0.75,118.5,2023-10-09,24.18,-0.388,1,MODIS_AQUA
0.75,118.75,2023-10-09,24.99,0.425,1,MODIS_AQUA
1.0,118.25,2023-10-09,24.31,-0.325,2,MODIS_AQUA
1.0,118.5,2023-10-09,23.89,-0.746,1,MODIS_AQUA
1.0,118.75,2023-10-09,23.69,-0.95,2,MODIS_AQUA
1.25,118.5,2023-10-09,24.26,-0.456,1,MODIS_AQUA
1.25,118.75,2023-10-09,24.05,-0.667,1,MODIS_AQUA
4.5,110.5,2023-10-09,25.81,0.124,1,MODIS_AQUA
4.5,110.75,2023-10-09,25.62,-0.074,2,MODIS_AQUA
4.75,110.25,2023-10-09,25.66,-0.106,2,MODIS_AQUA
4.75,110.5,2023-10-09,25.97,0.209,1,MODIS_AQUA
6.0,102.25,2023-10-09,26.21,0.069,2,MODIS_AQUA
6.0,102.5,2023-10-09,26.19,0.05,2,MODIS_AQUA
6.25,102.25,2023-10-09,25.8,-0.412,2,MODIS_AQUA
6.25,102.5,2023-10-09,26.01,-0.206,1,MODIS_AQUA
6.5,102.25,2023-10-09,26.02,-0.267,2,MODIS_AQUA
6.5,102.5,2023-10-09,25.38,-0.913,1,MODIS_AQUA
6.5,102.75,2023-10-09,25.97,-0.318,2,MODIS_AQUA
7.5,117.25,2023-10-09,26.95,0.36,1,MODIS_AQUA
7.75,117.0,2023-10-09,25.43,-1.239,2,MODIS_AQUA
8.0,117.25,2023-10-09,26.64,-0.097,2,MODIS_AQUA
8.25,117.25,2023-10-09,26.27,-0.546,1,MODIS_AQUA
8.5,117.25,2023-10-09,26.54,-0.35,2,MODIS_AQUA
8.5,118.0,2023-10-09,26.55,-0.337,1,MODIS_AQUA
8.75,118.0,2023-10-09,25.9,-1.068,2,MODIS_AQUA
9.0,118.0,2023-10-09,27.0,-0.041,1,MODIS_AQUA
9.0,118.5,2023-10-09,26.74,-0.295,1,MODIS_AQUA
11.0,95.5,2023-10-09,26.72,-0.321,1,MODIS_AQUA
11.25,95.25,2023-10-09,26.31,-0.65,1,MODIS_AQUA
11.25,95.5,2023-10-09,26.92,-0.045,1,MODIS_AQUA
11.75,95.25,2023-10-09,26.5,-0.311,2,MODIS_AQUA
12.0,95.0,2023-10-09,26.3,-0.44,1,MODIS_AQUA
12.25,95.0,2023-10-09,26.35,-0.311,1,MODIS_AQUA
12.25,119.0,2023-10-09,26.55,-0.111,1,MODIS_AQUA
12.75,100.0,2023-10-09,25.96,-0.552,1,MODIS_AQUA
12.75,118.75,2023-10-09,25.35,-1.167,1,MODIS_AQUA
12.75,119.0,2023-10-09,25.96,-0.551,1,MODIS_AQUA
13.0,100.25,2023-10-09,27.0,0.561,1,MODIS_AQUA
13.0,100.5,2023-10-09,26.6,0.165,1,MODIS_AQUA
13.25,100.0,2023-10-09,26.31,-0.058,1,MODIS_AQUA
13.25,100.25,2023-10-09,24.81,-1.556,1,MODIS_AQUA
17.5,108.25,2023-10-09,24.9,-0.191,1,MODIS_AQUA
17.5,108.5,2023-10-09,24.62,-0.473,1,MODIS_AQUA
17.75,108.25,2023-10-09,24.27,-0.746,1,MODIS_AQUA
18.0,108.25,2023-10-09,23.99,-0.95,2,MODIS_AQUA
18.25,108.25,2023-10-09,24.41,-0.451,2,MODIS_AQUA
18.25,108.5,2023-10-09,24.54,-0.323,1,MODIS_AQUA
18.25,108.75,2023-10-09,24.88,0.012,1,MODIS_AQUA
18.25,109.0,2023-10-09,24.44,-0.426,2,MODIS_AQUA
1.0,118.0,2023-10-10,24.09,-0.54,2,MODIS_AQUA
1.0,118.25,2023-10-10,24.26,-0.366,1,MODIS_AQUA
1.0,118.5,2023-10-10,24.15,-0.471,1,MODIS_AQUA
1.25,117.5,2023-10-10,24.52,-0.185,2,MODIS_AQUA
1.25,117.75,2023-10-10,24.68,-0.021,1,MODIS_AQUA
1.25,118.0,2023-10-10,25.12,0.424,1,MODIS_AQUA
1.25,118.5,2023-10-10,24.59,-0.107,1,MODIS_AQUA
1.5,117.25,2023-10-10,24.97,0.192,1,MODIS_AQUA
1.5,117.5,2023-10-10,24.53,-0.246,1,MODIS_AQUA
1.5,117.75,2023-10-10,24.43,-0.351,1,MODIS_AQUA
1.5,118.0,2023-10-10,23.99,-0.786,1,MODIS_AQUA
2.75,106.25,2023-10-10,24.94,-0.212,2,MODIS_AQUA
3.0,106.0,2023-10-10,24.65,-0.578,1,MODIS_AQUA
3.0,106.25,2023-10-10,24.32,-0.91,1,MODIS_AQUA
3.0,106.5,2023-10-10,25.01,-0.218,2,MODIS_AQUA
3.0,106.75,2023-10-10,25.23,0.009,1,MODIS_AQUA
3.0,107.0,2023-10-10,24.71,-0.52,1,MODIS_AQUA
3.0,107.5,2023-10-10,25.2,-0.025,1,MODIS_AQUA
3.25,106.0,2023-10-10,24.97,-0.333,1,MODIS_AQUA
3.25,106.5,2023-10-10,25.14,-0.159,1,MODIS_AQUA
3.25,107.25,2023-10-10,24.82,-0.478,1,MODIS_AQUA
4.25,110.5,2023-10-10,24.76,-0.839,1,MODIS_AQUA
4.25,110.75,2023-10-10,25.28,-0.325,1,MODIS_AQUA
4.5,110.5,2023-10-10,25.55,-0.121,1,MODIS_AQUA
5.75,102.75,2023-10-10,26.05,0.002,2,MODIS_AQUA
6.0,103.0,2023-10-10,25.72,-0.408,1,MODIS_AQUA
6.0,104.0,2023-10-10,25.79,-0.337,1,MODIS_AQUA
6.25,103.25,2023-10-10,26.28,0.083,1,MODIS_AQUA
6.25,103.5,2023-10-10,26.3,0.095,1,MODIS_AQUA
6.25,104.0,2023-10-10,25.81,-0.388,1,MODIS_AQUA
6.5,103.0,2023-10-10,26.32,0.039,2,MODIS_AQUA
6.5,103.5,2023-10-10,25.55,-0.725,2,MODIS_AQUA
9.25,118.25,2023-10-10,26.89,-0.215,1,MODIS_AQUA
9.5,117.75,2023-10-10,27.11,-0.067,1,MODIS_AQUA
9.5,118.0,2023-10-10,26.62,-0.553,2,MODIS_AQUA
9.5,118.25,2023-10-10,26.84,-0.333,1,MODIS_AQUA
9.5,118.5,2023-10-10,26.62,-0.555,1,MODIS_AQUA
9.5,118.75,2023-10-10,27.03,-0.143,1,MODIS_AQUA
12.0,95.25,2023-10-10,26.79,0.065,1,MODIS_AQUA
12.0,95.5,2023-10-10,26.51,-0.218,1,MODIS_AQUA
12.25,95.25,2023-10-10,25.88,-0.77,1,MODIS_AQUA
12.25,95.75,2023-10-10,25.86,-0.79,1,MODIS_AQUA
12.5,95.25,2023-10-10,26.19,-0.383,1,MODIS_AQUA
12.5,95.75,2023-10-10,25.92,-0.656,1,MODIS_AQUA
12.5,119.75,2023-10-10,26.34,-0.232,2,MODIS_AQUA
12.75,95.75,2023-10-10,26.39,-0.106,1,MODIS_AQUA
12.75,96.0,2023-10-10,26.84,0.341,1,MODIS_AQUA
12.75,100.5,2023-10-10,26.57,0.07,2,MODIS_AQUA
12.75,119.25,2023-10-10,26.23,-0.272,1,MODIS_AQUA
12.75,119.75,2023-10-10,25.77,-0.729,1,MODIS_AQUA
13.0,95.5,2023-10-10,26.2,-0.225,1,MODIS_AQUA
13.0,100.0,2023-10-10,26.14,-0.289,2,MODIS_AQUA
13.0,100.25,2023-10-10,25.55,-0.873,1,MODIS_AQUA
13.0,100.5,2023-10-10,26.42,-0.002,1,MODIS_AQUA
13.25,95.5,2023-10-10,25.4,-0.952,1,MODIS_AQUA
16.5,108.0,2023-10-10,25.2,-0.178,1,MODIS_AQUA
16.75,108.0,2023-10-10,24.28,-1.023,1,MODIS_AQUA
16.75,108.25,2023-10-10,24.88,-0.416,1,MODIS_AQUA
16.75,108.75,2023-10-10,25.13,-0.173,2,MODIS_AQUA
17.0,108.0,2023-10-10,25.1,-0.121,2,MODIS_AQUA
17.0,108.25,2023-10-10,25.64,0.416,1,MODIS_AQUA
17.5,108.75,2023-10-10,24.55,-0.526,1,MODIS_AQUA
18.0,108.5,2023-10-10,25.05,0.129,1,MODIS_AQUA
0.75,117.25,2023-10-11,24.15,-0.387,2,MODIS_AQUA
0.75,117.5,2023-10-11,24.13,-0.408,1,MODIS_AQUA
1.0,117.25,2023-10-11,24.27,-0.344,1,MODIS_AQUA
1.0,117.5,2023-10-11,23.71,-0.898,1,MODIS_AQUA
1.0,117.75,2023-10-11,24.65,0.039,1,MODIS_AQUA
1.25,117.25,2023-10-11,24.73,0.045,1,MODIS_AQUA
1.25,117.5,2023-10-11,24.42,-0.27,1,MODIS_AQUA
1.25,117.75,2023-10-11,24.02,-0.665,1,MODIS_AQUA
2.75,106.25,2023-10-11,25.04,-0.092,1,MODIS_AQUA
2.75,106.5,2023-10-11,24.84,-0.299,1,MODIS_AQUA
3.0,106.5,2023-10-11,24.51,-0.7,1,MODIS_AQUA
3.0,106.75,2023-10-11,24.99,-0.225,1,MODIS_AQUA
3.5,106.75,2023-10-11,24.42,-0.942,1,MODIS_AQUA
3.75,107.0,2023-10-11,24.47,-0.97,1,MODIS_AQUA
3.75,107.25,2023-10-11,24.7,-0.742,2,MODIS_AQUA
4.5,107.5,2023-10-11,25.46,-0.205,1,MODIS_AQUA
4.5,110.5,2023-10-11,24.06,-1.601,2,MODIS_AQUA
4.5,110.75,2023-10-11,25.35,-0.31,1,MODIS_AQUA
4.5,111.0,2023-10-11,26.18,0.522,1,MODIS_AQUA
4.75,110.75,2023-10-11,25.04,-0.701,1,MODIS_AQUA
5.25,104.25,2023-10-11,25.55,-0.337,2,MODIS_AQUA
5.25,104.5,2023-10-11,26.67,0.785,1,MODIS_AQUA
5.25,105.0,2023-10-11,25.32,-0.569,2,MODIS_AQUA
5.5,103.75,2023-10-11,26.16,0.201,1,MODIS_AQUA
5.5,104.0,2023-10-11,25.86,-0.104,1,MODIS_AQUA
5.5,104.25,2023-10-11,25.78,-0.187,1,MODIS_AQUA
5.75,103.75,2023-10-11,26.24,0.202,1,MODIS_AQUA
5.75,104.0,2023-10-11,25.7,-0.338,1,MODIS_AQUA
9.5,120.25,2023-10-11,27.76,0.594,2,MODIS_AQUA
9.75,119.0,2023-10-11,27.03,-0.208,1,MODIS_AQUA
9.75,119.5,2023-10-11,27.44,0.204,1,MODIS_AQUA
9.75,120.0,2023-10-11,26.55,-0.691,1,MODIS_AQUA
10.0,119.0,2023-10-11,27.28,-0.03,1,MODIS_AQUA
10.0,120.5,2023-10-11,27.17,-0.138,1,MODIS_AQUA
10.25,119.25,2023-10-11,26.46,-0.779,1,MODIS_AQUA
10.25,120.0,2023-10-11,26.78,-0.461,1,MODIS_AQUA
10.25,120.5,2023-10-11,27.86,0.625,2,MODIS_AQUA
10.5,120.5,2023-10-11,26.67,-0.495,1,MODIS_AQUA
12.0,95.75,2023-10-11,25.92,-0.794,1,MODIS_AQUA
12.25,95.5,2023-10-11,26.36,-0.28,1,MODIS_AQUA
12.25,95.75,2023-10-11,26.57,-0.072,2,MODIS_AQUA
12.5,95.5,2023-10-11,25.44,-1.124,1,MODIS_AQUA
12.5,95.75,2023-10-11,26.33,-0.23,1,MODIS_AQUA
12.5,96.0,2023-10-11,25.78,-0.781,1,MODIS_AQUA
12.5,100.0,2023-10-11,26.52,-0.04,2,MODIS_AQUA
12.75,96.0,2023-10-11,26.34,-0.142,1,MODIS_AQUA
12.75,96.25,2023-10-11,25.35,-1.136,1,MODIS_AQUA
12.75,99.75,2023-10-11,26.19,-0.298,1,MODIS_AQUA
12.75,119.5,2023-10-11,25.87,-0.621,2,MODIS_AQUA
12.75,119.75,2023-10-11,26.67,0.182,1,MODIS_AQUA
12.75,120.0,2023-10-11,26.32,-0.172,1,MODIS_AQUA
13.0,95.75,2023-10-11,26.95,0.543,1,MODIS_AQUA
13.0,96.0,2023-10-11,26.04,-0.376,1,MODIS_AQUA
13.0,100.25,2023-10-11,25.92,-0.487,1,MODIS_AQUA
13.0,119.5,2023-10-11,26.23,-0.185,1,MODIS_AQUA
13.25,96.25,2023-10-11,26.39,0.057,1,MODIS_AQUA
13.25,99.5,2023-10-11,25.19,-1.143,2,MODIS_AQUA
13.25,100.25,2023-10-11,25.65,-0.684,1,MODIS_AQUA
16.0,108.0,2023-10-11,25.57,0.054,1,MODIS_AQUA
16.25,108.0,2023-10-11,25.35,-0.091,1,MODIS_AQUA
16.25,108.5,2023-10-11,24.58,-0.854,1,MODIS_AQUA
16.5,108.75,2023-10-11,25.35,-0.013,1,MODIS_AQUA
16.5,109.0,2023-10-11,25.71,0.352,1,MODIS_AQUA
16.75,108.75,2023-10-11,24.9,-0.385,1,MODIS_AQUA
1.25,117.75,2023-10-12,24.67,-0.003,1,MODIS_AQUA
1.25,118.0,2023-10-12,24.42,-0.258,1,MODIS_AQUA
1.5,117.25,2023-10-12,24.34,-0.408,1,MODIS_AQUA
1.5,118.25,2023-10-12,24.04,-0.71,1,MODIS_AQUA
1.75,117.0,2023-10-12,24.54,-0.28,2,MODIS_AQUA
1.75,117.25,2023-10-12,24.66,-0.163,2,MODIS_AQUA
1.75,117.5,2023-10-12,25.09,0.264,1,MODIS_AQUA
1.75,117.75,2023-10-12,23.88,-0.943,2,MODIS_AQUA
2.0,117.75,2023-10-12,23.83,-1.067,2,MODIS_AQUA
4.5,111.0,2023-10-12,25.24,-0.41,2,MODIS_AQUA
4.75,106.75,2023-10-12,25.87,0.146,1,MODIS_AQUA
4.75,107.0,2023-10-12,25.8,0.075,1,MODIS_AQUA
4.75,107.25,2023-10-12,25.04,-0.68,1,MODIS_AQUA
4.75,111.0,2023-10-12,25.38,-0.343,2,MODIS_AQUA
4.75,111.25,2023-10-12,24.55,-1.172,1,MODIS_AQUA
5.0,106.75,2023-10-12,25.36,-0.44,1,MODIS_AQUA
5.0,107.0,2023-10-12,25.68,-0.12,1,MODIS_AQUA
5.0,107.25,2023-10-12,25.9,0.103,1,MODIS_AQUA
5.25,104.5,2023-10-12,25.99,0.119,2,MODIS_AQUA
5.25,104.75,2023-10-12,25.69,-0.18,2,MODIS_AQUA
5.25,105.0,2023-10-12,25.39,-0.48,1,MODIS_AQUA
5.25,105.25,2023-10-12,25.21,-0.663,1,MODIS_AQUA
5.25,106.75,2023-10-12,25.35,-0.522,2,MODIS_AQUA
5.5,104.25,2023-10-12,25.06,-0.889,2,MODIS_AQUA
5.75,104.25,2023-10-12,25.44,-0.586,2,MODIS_AQUA
10.0,117.75,2023-10-12,26.92,-0.383,1,MODIS_AQUA
10.0,118.0,2023-10-12,26.87,-0.43,1,MODIS_AQUA
10.0,118.25,2023-10-12,27.04,-0.261,2,MODIS_AQUA
10.0,118.5,2023-10-12,27.02,-0.275,1,MODIS_AQUA
10.25,118.25,2023-10-12,27.39,0.166,2,MODIS_AQUA
10.25,118.5,2023-10-12,26.88,-0.346,1,MODIS_AQUA
10.25,118.75,2023-10-12,27.36,0.133,1,MODIS_AQUA
10.5,119.0,2023-10-12,26.62,-0.524,1,MODIS_AQUA
10.75,119.25,2023-10-12,26.57,-0.505,2,MODIS_AQUA
12.25,99.5,2023-10-12,26.35,-0.269,2,MODIS_AQUA
12.25,99.75,2023-10-12,26.02,-0.6,1,MODIS_AQUA
12.25,100.25,2023-10-12,26.41,-0.211,1,MODIS_AQUA
12.75,100.0,2023-10-12,26.64,0.166,1,MODIS_AQUA
12.75,119.75,2023-10-12,25.88,-0.598,1,MODIS_AQUA
12.75,120.0,2023-10-12,26.39,-0.081,1,MODIS_AQUA
13.0,96.25,2023-10-12,26.28,-0.114,2,MODIS_AQUA
13.0,119.25,2023-10-12,26.32,-0.08,2,MODIS_AQUA
13.0,119.5,2023-10-12,26.44,0.041,1,MODIS_AQUA
13.0,119.75,2023-10-12,25.73,-0.67,1,MODIS_AQUA
13.25,96.0,2023-10-12,25.8,-0.528,1,MODIS_AQUA
13.25,96.5,2023-10-12,25.38,-0.948,2,MODIS_AQUA
13.25,119.25,2023-10-12,26.16,-0.167,1,MODIS_AQUA
13.5,95.75,2023-10-12,26.19,-0.063,1,MODIS_AQUA
13.5,96.25,2023-10-12,25.84,-0.408,1,MODIS_AQUA
13.75,95.75,2023-10-12,25.78,-0.398,1,MODIS_AQUA
15.5,108.5,2023-10-12,25.38,-0.266,1,MODIS_AQUA
15.75,108.25,2023-10-12,25.22,-0.358,1,MODIS_AQUA
15.75,108.5,2023-10-12,25.39,-0.183,2,MODIS_AQUA
16.0,108.0,2023-10-12,25.66,0.163,1,MODIS_AQUA
16.0,108.25,2023-10-12,25.1,-0.399,2,MODIS_AQUA
16.0,108.5,2023-10-12,25.35,-0.148,1,MODIS_AQUA
16.25,108.0,2023-10-12,24.52,-0.906,2,MODIS_AQUA
16.25,108.5,2023-10-12,25.25,-0.173,2,MODIS_AQUA
1.5,117.5,2023-10-13,23.86,-0.878,2,MODIS_AQUA
1.75,117.25,2023-10-13,24.92,0.111,1,MODIS_AQUA
1.75,117.75,2023-10-13,24.77,-0.038,1,MODIS_AQUA
2.0,117.5,2023-10-13,24.37,-0.518,1,MODIS_AQUA
2.0,117.75,2023-10-13,24.56,-0.327,2,MODIS_AQUA
2.25,117.25,2023-10-13,24.48,-0.481,1,MODIS_AQUA
2.25,117.5,2023-10-13,24.01,-0.948,1,MODIS_AQUA
2.25,118.0,2023-10-13,24.04,-0.919,1,MODIS_AQUA
2.5,117.0,2023-10-13,25.2,0.168,1,MODIS_AQUA
2.5,117.25,2023-10-13,24.85,-0.181,1,MODIS_AQUA
2.5,117.5,2023-10-13,24.06,-0.976,1,MODIS_AQUA
4.0,107.75,2023-10-13,25.83,0.344,2,MODIS_AQUA
4.25,107.0,2023-10-13,25.02,-0.542,1,MODIS_AQUA
4.25,107.25,2023-10-13,25.22,-0.343,1,MODIS_AQUA
4.25,107.5,2023-10-13,25.61,0.052,2,MODIS_AQUA
4.25,108.0,2023-10-13,25.18,-0.379,2,MODIS_AQUA
4.25,108.25,2023-10-13,24.73,-0.83,1,MODIS_AQUA
4.25,111.5,2023-10-13,24.81,-0.75,1,MODIS_AQUA
4.5,107.0,2023-10-13,24.4,-1.236,1,MODIS_AQUA
4.5,107.25,2023-10-13,25.77,0.138,1,MODIS_AQUA
4.5,107.75,2023-10-13,25.59,-0.047,1,MODIS_AQUA
4.5,108.0,2023-10-13,25.41,-0.222,1,MODIS_AQUA
4.5,111.5,2023-10-13,25.14,-0.492,1,MODIS_AQUA
4.75,111.25,2023-10-13,24.86,-0.845,1,MODIS_AQUA
4.75,111.5,2023-10-13,25.6,-0.113,1,MODIS_AQUA
5.75,102.75,2023-10-13,26.04,0.031,1,MODIS_AQUA
5.75,103.25,2023-10-13,25.32,-0.692,1,MODIS_AQUA
6.0,103.5,2023-10-13,25.51,-0.577,1,MODIS_AQUA
6.0,103.75,2023-10-13,25.25,-0.832,1,MODIS_AQUA
6.0,104.0,2023-10-13,25.38,-0.708,2,MODIS_AQUA
6.0,104.25,2023-10-13,25.62,-0.467,2,MODIS_AQUA
6.25,103.75,2023-10-13,26.27,0.11,2,MODIS_AQUA
8.5,97.5,2023-10-13,27.02,0.188,1,MODIS_AQUA
8.75,97.25,2023-10-13,26.35,-0.56,1,MODIS_AQUA
9.0,96.75,2023-10-13,26.8,-0.184,1,MODIS_AQUA
9.0,97.0,2023-10-13,26.3,-0.682,1,MODIS_AQUA
9.0,97.25,2023-10-13,26.55,-0.439,2,MODIS_AQUA
9.0,97.5,2023-10-13,27.02,0.034,1,MODIS_AQUA
9.0,97.75,2023-10-13,26.38,-0.605,1,MODIS_AQUA
9.25,96.75,2023-10-13,27.58,0.519,2,MODIS_AQUA
9.25,97.25,2023-10-13,26.74,-0.324,1,MODIS_AQUA
9.75,118.25,2023-10-13,26.63,-0.582,1,MODIS_AQUA
10.25,118.25,2023-10-13,26.74,-0.475,1,MODIS_AQUA
10.5,117.25,2023-10-13,26.57,-0.563,2,MODIS_AQUA
10.5,118.25,2023-10-13,27.04,-0.096,1,MODIS_AQUA
10.5,118.5,2023-10-13,26.72,-0.412,1,MODIS_AQUA
10.75,117.75,2023-10-13,26.57,-0.494,1,MODIS_AQUA
10.75,118.0,2023-10-13,26.91,-0.147,1,MODIS_AQUA
10.75,118.25,2023-10-13,27.43,0.374,1,MODIS_AQUA
10.75,118.5,2023-10-13,27.05,-0.015,2,MODIS_AQUA
11.0,118.5,2023-10-13,26.64,-0.348,1,MODIS_AQUA
12.25,99.5,2023-10-13,26.82,0.21,1,MODIS_AQUA
12.25,100.25,2023-10-13,26.27,-0.338,1,MODIS_AQUA
12.5,100.0,2023-10-13,26.21,-0.325,1,MODIS_AQUA
12.5,100.25,2023-10-13,26.54,0.008,2,MODIS_AQUA
12.75,99.5,2023-10-13,26.05,-0.411,1,MODIS_AQUA
12.75,99.75,2023-10-13,26.51,0.049,1,MODIS_AQUA
13.0,119.25,2023-10-13,26.29,-0.099,2,MODIS_AQUA
13.0,119.75,2023-10-13,25.93,-0.454,1,MODIS_AQUA
13.25,119.75,2023-10-13,26.14,-0.17,1,MODIS_AQUA
13.5,119.5,2023-10-13,26.38,0.144,1,MODIS_AQUA
16.0,108.75,2023-10-13,25.53,0.043,1,MODIS_AQUA
16.25,108.25,2023-10-13,24.9,-0.508,1,MODIS_AQUA
16.25,108.5,2023-10-13,25.35,-0.064,1,MODIS_AQUA
16.5,107.25,2023-10-13,24.62,-0.714,1,MODIS_AQUA
16.5,107.5,2023-10-13,25.59,0.254,1,MODIS_AQUA
16.5,107.75,2023-10-13,25.3,-0.039,1,MODIS_AQUA
2.75,117.25,2023-10-14,25.3,0.208,1,MODIS_AQUA
3.0,117.0,2023-10-14,24.89,-0.282,1,MODIS_AQUA
3.25,106.5,2023-10-14,25.06,-0.184,2,MODIS_AQUA
3.25,106.75,2023-10-14,24.67,-0.578,1,MODIS_AQUA
3.25,117.25,2023-10-14,25.55,0.308,1,MODIS_AQUA
3.25,117.5,2023-10-14,25.51,0.267,2,MODIS_AQUA
3.5,106.25,2023-10-14,24.58,-0.743,1,MODIS_AQUA
3.5,117.75,2023-10-14,25.04,-0.284,2,MODIS_AQUA
3.5,118.0,2023-10-14,24.63,-0.692,1,MODIS_AQUA
3.75,107.0,2023-10-14,24.08,-1.317,1,MODIS_AQUA
3.75,117.5,2023-10-14,25.75,0.351,1,MODIS_AQUA
3.75,117.75,2023-10-14,25.03,-0.37,1,MODIS_AQUA
3.75,118.0,2023-10-14,24.8,-0.601,1,MODIS_AQUA
4.0,107.25,2023-10-14,24.73,-0.737,1,MODIS_AQUA
4.0,107.75,2023-10-14,24.72,-0.755,1,MODIS_AQUA
4.0,108.0,2023-10-14,25.89,0.415,1,MODIS_AQUA
4.25,107.75,2023-10-14,25.26,-0.291,1,MODIS_AQUA
4.25,111.5,2023-10-14,25.75,0.207,1,MODIS_AQUA
4.5,102.75,2023-10-14,25.32,-0.3,1,MODIS_AQUA
4.5,103.0,2023-10-14,25.94,0.317,1,MODIS_AQUA
4.75,102.5,2023-10-14,26.26,0.566,1,MODIS_AQUA
4.75,102.75,2023-10-14,25.14,-0.56,1,MODIS_AQUA
5.0,102.25,2023-10-14,24.88,-0.89,1,MODIS_AQUA
5.0,102.5,2023-10-14,24.93,-0.837,2,MODIS_AQUA
5.25,102.5,2023-10-14,25.74,-0.103,1,MODIS_AQUA
5.25,102.75,2023-10-14,26.12,0.269,1,MODIS_AQUA
8.25,97.75,2023-10-14,26.69,-0.056,2,MODIS_AQUA
8.5,97.75,2023-10-14,26.07,-0.749,2,MODIS_AQUA
8.5,98.0,2023-10-14,26.61,-0.209,1,MODIS_AQUA
8.5,98.25,2023-10-14,26.12,-0.697,1,MODIS_AQUA
8.5,98.5,2023-10-14,26.51,-0.308,1,MODIS_AQUA
8.75,98.0,2023-10-14,26.81,-0.091,1,MODIS_AQUA
8.75,98.5,2023-10-14,26.4,-0.498,1,MODIS_AQUA
9.0,98.0,2023-10-14,26.36,-0.609,1,MODIS_AQUA
9.25,98.0,2023-10-14,27.13,0.082,2,MODIS_AQUA
10.75,116.0,2023-10-14,27.54,0.488,1,MODIS_AQUA
10.75,116.25,2023-10-14,27.1,0.057,1,MODIS_AQUA
10.75,117.0,2023-10-14,26.86,-0.183,2,MODIS_AQUA
